id;name;districtId
62192;Teluk Dalam;5091
62193;Dondang;5091
62194;Tama Pole;5091
62195;Muara Kembang;5091
62196;Muara Jawa;5091
62197;Jawa;5092
62198;Pendingin;5092
62199;Sanga-Sanga Dalam;5092
62200;Sari Jaya;5092
62201;Sanga-Sanga Muara;5092
62202;Manunggal Jaya;5093
62203;Bukit Raya;5093
62204;Embalut;5093
62205;Bangun Rejo;5093
62206;Kerta Buana;5093
62207;Separi;5093
62208;Bukit Pariaman;5093
62209;Bhuana Jaya;5093
62210;Mulawarman;5093
62211;Loa Ulung;5093
62212;Loa Raya;5093
62213;Perjiwa;5093
62214;Teluk Dalam;5093
62215;Loa Lepu;5093
62216;Suka Maju;5093
62217;Loa Pari;5093
62218;Karang Tunggal;5093
62219;Tanjung Batu;5093
62220;Sebuntal;5094
62221;Santan Ulu;5094
62222;Santan Tengah;5094
62223;Santan Ilir;5094
62224;Kersik;5094
62225;Bunga Putih;5094
62226;Makarti;5094
62227;Prangat Selatan;5094
62228;Prangat Baru;5094
62229;Semangko;5094
62230;Sambera Baru;5094
62231;Muara Wis;5095
62232;Sebemban;5095
62233;Melintang;5095
62234;Enggelam;5095
62235;Lebak Mantan;5095
62236;Lebak Cilong;5095
62237;Muara Enggelam;5095
62238;Kedang Ipil;5096
62239;Sedulang;5096
62240;Benua Baru;5096
62241;Kota Bangun I;5096
62242;Kota Bangun II;5096
62243;Kota Bangun III;5096
62244;Sumber Sari;5096
62245;Sari Nadi;5096
62246;Suka Bumi;5096
62247;Wonosari;5096
62248;Bukit Merdeka;5097
62249;Sungai Merdeka;5097
62250;Karya Merdeka;5097
62251;Amborawang Darat;5097
62252;Argo Sari;5097
62253;Salok Api Darat;5097
62254;Salok Api Laut;5097
62255;Amborawang Laut;5097
62256;Margomulyo;5097
62257;Tani Bhakti;5097
62258;Merabu;5098
62259;Panaan;5098
62260;Merapun;5098
62261;Muara Lesan;5098
62262;Merasa;5098
62263;Lesan Dayak;5098
62264;Long Beliu;5098
62265;Long Duhung;5098
62266;Long Lamcin;5098
62267;Long Keluh;5098
62268;Long Pelay;5098
62269;Mapulu;5098
62270;Long Sului;5098
62271;Sido Bangen;5098
62272;Dumaring;5099
62273;Talisayan;5099
62274;Campur Sari;5099
62275;Bumi Jaya;5099
62276;Tunggal Bumi;5099
62277;Sumber Mulya;5099
62278;Suka Murya;5099
62279;Purna Sari Jaya;5099
62280;Eka Sapta;5099
62281;Capuak;5099
62282;Sambaliung;5100
62283;Long Lanuk;5100
62284;Tumbit Dayak;5100
62285;Inaran;5100
62286;Pegat Bukur;5100
62287;Rantau Panjang;5100
62288;Suaran;5100
62289;Pilanjau;5100
62290;Pesayan;5100
62291;Sei Bebanir Bangun;5100
62292;Gurimbang;5100
62293;Sukan Tengah;5100
62294;Tanjung Perangat;5100
62295;Bena Baru;5100
62296;Long La'ai;5101
62297;Punan Segah;5101
62298;Long Ayap;5101
62299;Long Ayan;5101
62300;Punan Malinau;5101
62301;Punan Mahkam;5101
62302;Gunung Sari;5101
62303;Pandan Sari;5101
62304;Bukit Makmur;5101
62305;Harapan Jaya;5101
62306;Tepian Buah;5101
62307;Batu Rajang;5101
62308;Siduung Indah;5101
62309;Sungai Bedungun;5102
62310;Tanjung Redeb;5102
62311;Bugis;5102
62312;Gayam;5102
62313;Karang Ambun;5102
62314;Gunung Panjang;5102
62315;Gunung Tabur;5103
62316;Tasuk;5103
62317;Birang;5103
62318;Maluang;5103
62319;Samburakat;5103
62320;Sambakungan;5103
62321;Merancang Ulu;5103
62322;Merancang Ilir;5103
62323;Pulau Besing;5103
62324;Melati Jaya;5103
62325;Batu-Batu;5103
62326;Pegat Batumbuk;5104
62327;Teluk Semanting;5104
62328;Tanjung Batu;5104
62329;Pulau Derawan;5104
62330;Kasai;5104
62331;Biduk-Biduk;5105
62332;Pantai Harapan;5105
62333;Tanjung Prepat;5105
62334;Teluk Sumbang;5105
62335;Teluk Sulaiman;5105
62336;Giring-Giring;5105
62337;Teluk Bayur;5106
62338;Rinding;5106
62339;Tumbit Melayu;5106
62340;Labanan Jaya;5106
62341;Labanan Makmur;5106
62342;Labanan Makarti;5106
62343;Tabalar Muara;5107
62344;Tubaan;5107
62345;Tabalar Ulu;5107
62346;Semurut;5107
62347;Buyung-Buyung;5107
62348;Harapan Maju;5107
62349;Bohe Silian;5108
62350;Payung-Payung;5108
62351;Teluk Alulu;5108
62352;Teluk Harapan;5108
62353;Tembudan;5109
62354;Kayu Indah;5109
62355;Batu Putih;5109
62356;Lobang Kelatak;5109
62357;Ampen Medang;5109
62358;Balikukup;5109
62359;Sumber Agung;5109
62360;Biatan Ulu;5110
62361;Biatan Ilir;5110
62362;Karangan;5110
62363;Biatan Lempake;5110
62364;Manunggal Jaya;5110
62365;Biatan Bapinang;5110
62366;Biatan Baru;5110
62367;Bukit Makmur Jaya;5110
62368;Linggang Muara Leban;5111
62369;Long Iram Seberang;5111
62370;Long Iram Ilir;5111
62371;Anah;5111
62372;Long Daliq;5111
62373;Long Iram Kota;5111
62374;Long Iram Bayan;5111
62375;Keliwai;5111
62376;Ujoh Halang;5111
62377;Kelian Luar;5111
62378;Sukomulyo;5111
62379;Melak Ilir;5112
62380;Melak Ulu;5112
62381;Empas;5112
62382;Empakuq;5112
62383;Muara Bunyut;5112
62384;Muara Benangaq;5112
62385;Barong Tongkok;5113
62386;Simpang Raya;5113
62387;Mencimai;5113
62388;Engkuni Pasek;5113
62389;Pepas Eheng;5113
62390;Juhan Asa;5113
62391;Asa;5113
62392;Pepes Asa;5113
62393;Muara Asa;5113
62394;Ongko Asa;5113
62395;Juaq Asa;5113
62396;Ombau Asa;5113
62397;Ngenyan Asa;5113
62398;Gemuhan Asa;5113
62399;Geleo Baru;5113
62400;Geleo Asa;5113
62401;Rejo Basuki;5113
62402;Sumber Sari;5113
62403;Sendawar;5113
62404;Balok Asa;5113
62405;Belempung Ulaq;5113
62406;Besiq;5114
62407;Bermai;5114
62408;Muara Niliq;5114
62409;Mantar;5114
62410;Muara Bomboy;5114
62411;Damai Seberang;5114
62412;Mendika;5114
62413;Damai Kota;5114
62414;Lumpat Dahuq;5114
62415;Muara Tokong;5114
62416;Jengan Danum;5114
62417;Keay;5114
62418;Tapulang;5114
62419;Benung;5114
62420;Muara Nyahing;5114
62421;Sempatn;5114
62422;Kelian;5114
62423;Muara Begai;5115
62424;Lotaq;5115
62425;Payang;5115
62426;Dingin;5115
62427;Muara Lawa;5115
62428;Lambing;5115
62429;Benggeris;5115
62430;Cempedes;5115
62431;Jerang Dayak;5116
62432;Mendung;5116
62433;Jerang Melayu;5116
62434;Dasaq;5116
62435;Tepian Ulaq;5116
62436;Sebelang;5116
62437;Muara Baroh;5116
62438;Teluk Tempudau;5116
62439;Tanjung Laong;5116
62440;Tanjung Pagar;5116
62441;Gunung Bayan;5116
62442;Muara Beloan;5116
62443;Pentat;5117
62444;Lembonah;5117
62445;Muara Nayan;5117
62446;Mancong;5117
62447;Perigiq;5117
62448;Muara Ohong;5117
62449;Tanjung Jone;5117
62450;Tanjung Isuy;5117
62451;Tanjung Jan;5117
62452;Pulau Lanting;5117
62453;Muara Tae;5117
62454;Bekokong Makmur;5117
62455;Gerungung;5118
62456;Pereng Taliq;5118
62457;Tanjung Soke;5118
62458;Deraya;5118
62459;Lemper;5118
62460;Muara Siram;5118
62461;Resak;5118
62462;Jambuk;5118
62463;Muara Gusik;5118
62464;Penawai;5118
62465;Muara Kedang;5118
62466;Jambuk Makmur;5118
62467;Siram Makmur;5118
62468;Siram Jaya;5118
62469;Bukit Harapan;5118
62470;Tanjung Sari;5118
62471;Loa Deras;5119
62472;Minta;5119
62473;Tanjung Haur;5119
62474;Penyinggahan Ilir;5119
62475;Penyinggahan Ulu;5119
62476;Bakung;5119
62477;Randa Empas;5120
62478;Tukuq;5120
62479;Tende;5120
62480;Sambung;5120
62481;Anan Jaya;5120
62482;Jelmu Sibak;5120
62483;Suakong;5120
62484;Penarung;5120
62485;Dilang Puti;5120
62486;Linggang Melapeh Baru;5121
62487;Linggang Bigung Baru;5121
62488;Linggang Tutung;5121
62489;Linggang Melapeh;5121
62490;Linggang Mapan;5121
62491;Linggang Bigung;5121
62492;Linggang Amer;5121
62493;Linggang Bangunsari;5121
62494;Linggang Purwodadi;5121
62495;Linggang Mencelew;5121
62496;Linggang Kebut;5121
62497;Dempar;5122
62498;Temula;5122
62499;Jontai;5122
62500;Sembuan;5122
62501;Intu Lingau;5122
62502;Mu'ut;5122
62503;Terajuk;5122
62504;Lakan Bilem;5122
62505;Sentalar;5122
62506;Awai;5122
62507;Tebisaq;5123
62508;Kaliq;5123
62509;Tanah Mea;5123
62510;Sang-Sang;5123
62511;Muhur;5123
62512;Muara Kelawit;5123
62513;Bentas;5123
62514;Betung;5123
62515;Kiaq;5123
62516;Tendiq;5123
62517;Penawang;5123
62518;Lendian Liang Nayuq;5123
62519;Kenyanyan;5123
62520;Rikong;5123
62521;Kendisiq;5123
62522;Muara Ponaq;5123
62523;Sakaq Lotoq;5124
62524;Sakaq Tada;5124
62525;Gemuruh;5124
62526;Karangan;5124
62527;Merayaq;5124
62528;Linggang Marimun;5124
62529;Kelumpang;5124
62530;Gadur;5124
62531;Linggang Muara Batuq;5124
62532;Muara Jawaq;5124
62533;Abit;5124
62534;Rembayan;5124
62535;Gunung Rampah;5124
62536;Jengan;5124
62537;Muara Kalaq;5124
62538;Tondoh;5124
62539;Tering Baru;5125
62540;Tering Lama;5125
62541;Linggang Tering Seberang;5125
62542;Tukul;5125
62543;Linggang Kelubaq;5125
62544;Linggang Purworejo;5125
62545;Linggang Jelemuq;5125
62546;Kelian Dalam;5125
62547;Linggang Muara Mujan;5125
62548;Muyub Ulu;5125
62549;Muyub Aket;5125
62550;Linggang Muyub Ilir;5125
62551;Gabung Baru;5125
62552;Linggang Banjarejo;5125
62553;Tering Lama Ulu;5125
62554;Sekolaq Joleq;5126
62555;Sekolaq Muliaq;5126
62556;Sekolaq Oday;5126
62557;Srimulyo;5126
62558;Sember Bangun;5126
62559;Sumber Rejo;5126
62560;Sekolaq Darat;5126
62561;Leleng;5126
62562;Senyiur;5127
62563;Kelinjau Ilir;5127
62564;Kelinjau Ulu;5127
62565;Long Nah;5127
62566;Long Tesak;5127
62567;Gemar Baru;5127
62568;Long Poq Baru;5127
62569;Muara Dun;5127
62570;Teluk Baru;5127
62571;Jak Luay;5128
62572;Nehes Liah Bing;5128
62573;Muara Wahau;5128
62574;Dabeq;5128
62575;Diaq Lay;5128
62576;Benhes;5128
62577;Wanasari;5128
62578;Wahau Baru;5128
62579;Karya Bhakti;5128
62580;Long Wehea;5128
62581;Senambah;5129
62582;Ngayau;5129
62583;Muara Bengkal Ilir;5129
62584;Muara Bengkal Ulu;5129
62585;Benua Baru;5129
62586;Mulupan;5129
62587;Batu Balai;5129
62588;Teluk Lingga ;5130
62589;Sangatta Utara;5130
62590;Singa Gembara;5130
62591;Swarga Bara;5130
62592;Kerayaan;5131
62593;Tanjung Manis;5131
62594;Peridan;5131
62595;Saka;5131
62596;Mandu Dalam;5131
62597;Benua Baru Ilir;5131
62598;Sempayau;5131
62599;Pelawan;5131
62600;Tepian Terap;5131
62601;Maloy;5131
62602;Benua Baru Ulu;5131
62603;Kolek;5131
62604;Pulau Miang;5131
62605;Perupuk;5131
62606;Mandu Pantai Sejahtera;5131
62607;Long Bentuq;5132
62608;Long Pejeng;5132
62609;Long Lees;5132
62610;Mekar Baru;5132
62611;Rantau Sentosa;5132
62612;Long Nyelong;5132
62613;Marah Haloq;5133
62614;Lung Melah;5133
62615;Juk Ayaq;5133
62616;Long Segar;5133
62617;Long Noran;5133
62618;Muara Pantun;5133
62619;Rantau Panjang;5133
62620;Kernyanyan;5133
62621;Makmur Jaya;5134
62622;Marga Mulya;5134
62623;Sukamaju;5134
62624;Sidomulyo;5134
62625;Sri Pantun;5134
62626;Kombeng Indah;5134
62627;Miau Baru;5134
62628;Sepaso;5135
62629;Sekerat;5135
62630;Keraitan;5135
62631;Tepian Langsat;5135
62632;Tebangan Lembak;5135
62633;Sepaso Timur;5135
62634;Sepaso Selatan;5135
62635;Muara Bengalon;5135
62636;Tepian Baru;5135
62637;Tepian Indah;5135
62638;Sepaso Barat;5135
62639;Kaliorang;5136
62640;Bukit Makmur;5136
62641;Bukit Harapan;5136
62642;Citra Manunggal Jaya;5136
62643;Bangun Jaya;5136
62644;Bumi Sejahtera;5136
62645;Selangkau;5136
62646;Sandaran;5137
62647;Manubar;5137
62648;Tadoan;5137
62649;Marukangan;5137
62650;Susuk Luar;5137
62651;Susuk Dalam;5137
62652;Tanjung Mangkaliat;5137
62653;Manubar Dalam;5137
62654;Susuk Tengah;5137
62655;Singa Geweh ;5138
62656;Sangatta Selatan;5138
62657;Sangkima;5138
62658;Teluk Singkama;5138
62659;Teluk Pandan;5139
62660;Suka Rahmat;5139
62661;Suka Damai;5139
62662;Kandolo;5139
62663;Danau Redan;5139
62664;Martadinata;5139
62665;Mukti Jaya;5140
62666;Pulung Sari;5140
62667;Margo Mulyo;5140
62668;Rantau Makmur;5140
62669;Manunggal Jaya;5140
62670;Tanjung Labu;5140
62671;Kebon Agung;5140
62672;Tepian Makmur;5140
62673;Masalap Raya;5140
62674;Bumi Etam;5141
62675;Bumi Rapak;5141
62676;Bumi Jaya;5141
62677;Cipta Graha;5141
62678;Kadungan Jaya;5141
62679;Pengadan Baru;5141
62680;Mata Air;5141
62681;Bukit Permata;5141
62682;Karangan Dalam;5142
62683;Batu Lepoq;5142
62684;Pengadan;5142
62685;Baay;5142
62686;Mukti Lestari;5142
62687;Karangan Seberang;5142
62688;Karangan Hilir;5142
62689;Batu Timbau;5143
62690;Beno Harapan;5143
62691;Mugi Rahayu;5143
62692;Mawai Indah;5143
62693;Himba Lestari;5143
62694;Telaga;5143
62695;Batu Timbau Ulu;5143
62696;Sika Makmur;5144
62697;Segoy Makmur;5144
62698;Mukti Utama;5144
62699;Sumber Sari;5144
62700;Melan;5144
62701;Tanah Abang;5144
62702;Sumber Agung;5144
62703;Tanjung Tengah;5145
62704;Salo Loang;5145
62705;Petung;5145
62706;Lawe-lawe;5145
62707;Pejala;5145
62708;Kampung Baru;5145
62709;Sesumpu;5145
62710;Sungai Parit;5145
62711;Nipah-Nipah;5145
62712;Nenang;5145
62713;Penajam;5145
62714;Gunung Seteleng;5145
62715;Buluminung;5145
62716;Sotek;5145
62717;Sepan;5145
62718;Riko;5145
62719;Gersik;5145
62720;Jenebora;5145
62721;Pantai Lango;5145
62722;Giri Mukti;5145
62723;Bukit Subur;5145
62724;Sidorejo;5145
62725;Giri Purwa;5145
62726;Waru;5146
62727;Api-api;5146
62728;Sesulu;5146
62729;Bangun Mulya;5146
62730;Babulu Darat;5147
62731;Labangka;5147
62732;Babulu Laut;5147
62733;Gunung Intan;5147
62734;Gunung Makmur;5147
62735;Sebakung Jaya;5147
62736;Rawa Mulia;5147
62737;Sri Raharja;5147
62738;Sumber Sari;5147
62739;Rintik;5147
62740;Gunung Mulia;5147
62741;Labangka Barat;5147
62742;Sepaku;5148
62743;Pemaluan;5148
62744;Maridan;5148
62745;Mentawir;5148
62746;Tengin Baru;5148
62747;Bukit Raya;5148
62748;Suka Raja;5148
62749;Bumi Harapan;5148
62750;Argo Mulyo;5148
62751;Semoi Dua;5148
62752;Suko Mulyo;5148
62753;Wono Sari;5148
62754;Karang Jinawi;5148
62755;Binuang;5148
62756;Telemow;5148
62757;Long Hurai;5149
62758;Long Melaham;5149
62759;Memahak Besar;5149
62760;Memahak Ulu;5149
62761;Batu Majang;5149
62762;Ujoh Bilang;5149
62763;Long Bagun Ilir;5149
62764;Long Bagun Ulu;5149
62765;Batoq Kelo;5149
62766;Long Merah;5149
62767;Rukun Damai;5149
62768;Long Hubung;5150
62769;Memahak Teboq;5150
62770;Lutan;5150
62771;Matalibaq;5150
62772;Datah Bilang Ilir;5150
62773;Datah Bilang Ulu;5150
62774;Tri Pariq Makmur;5150
62775;Wana Pariq;5150
62776;Datah Bilang Baru;5150
62777;Sirau;5150
62778;Long Hubung Ulu;5150
62779;Laham;5151
62780;Long Gelawang;5151
62781;Muara Ratah;5151
62782;Danum Paroy;5151
62783;Nyaribungan;5151
62784;Long Penaneh I;5152
62785;Long Kerioq;5152
62786;Long Penaneh II;5152
62787;Tiong Ohang;5152
62788;Long Penaneh III;5152
62789;Tiong Bu'u;5152
62790;Naha Buan;5152
62791;Naha Tifab;5152
62792;Naha Silat;5152
62793;Long Apari;5152
62794;Delang Kerohong;5153
62795;Long Pakaq;5153
62796;Long Lunuk;5153
62797;Long Isun;5153
62798;Naha Aru;5153
62799;Datah Naha;5153
62800;Lirung Ubing;5153
62801;Long Pahangai I;5153
62802;Long Pahangai II;5153
62803;Long Tuyoq;5153
62804;Liu Mulang;5153
62805;Long Pakaq Baru;5153
62806;Long Lunuk Baru;5153
62807;Manggar;5154
62808;Lamaru;5154
62809;Teritip;5154
62810;Manggar Baru;5154
62811;Baru Ilir;5155
62812;Baru Tengah;5155
62813;Baru Ulu;5155
62814;Kariangau;5155
62815;Margo Mulyo;5155
62816;Marga Sari;5155
62817;Batu Ampar;5156
62818;Gunungsamarinda;5156
62819;Karang Joang;5156
62820;Muararapak;5156
62821;Gunungsamarinda Baru;5156
62822;Graha Indah;5156
62823;Gunungsari Ulu;5157
62824;Gunungsari Ilir;5157
62825;Karang Rejo;5157
62826;Karang Jati;5157
62827;Mekar Sari;5157
62828;Sumber Rejo;5157
62829;Sepinggan;5158
62830;Gunungbahagia;5158
62831;Sepinggan Baru;5158
62832;Sepinggan Raya;5158
62833;Sungainangka;5158
62834;Damai Baru;5158
62835;Damai Bahagia;5158
62836;Prapatan;5159
62837;Telaga Sari;5159
62838;Klandasan Ulu;5159
62839;Klandasan Ilir;5159
62840;Damai;5159
62841;Rawa Makmur;5160
62842;Handil Bakti;5160
62843;Bukuan;5160
62844;Simpang Pasir;5160
62845;Bantuas;5160
62846;Sungai Keledang;5161
62847;Baqa;5161
62848;Mesjid;5161
62849;Mangkupalas;5161
62850;Tenun Samarinda;5161
62851;Gunung Panjang;5161
62852;Teluk Lerong Ilir;5162
62853;Jawa;5162
62854;Air Putih;5162
62855;Sidodadi;5162
62856;Air Hitam;5162
62857;Dadi Mulya;5162
62858;Gunung Kelua;5162
62859;Bukit Pinang;5162
62860;Selili;5163
62861;Sungai Dama;5163
62862;Sidomulyo;5163
62863;Sidodamai;5163
62864;Pelita;5163
62865;Sempaja Selatan;5164
62866;Lempake;5164
62867;Sungai Siring;5164
62868;Sempaja Utara;5164
62869;Tanah Merah;5164
62870;Sempaja Barat;5164
62871;Sempaja Timur;5164
62872;Budaya Pampang;5164
62873;Loa Bakung;5165
62874;Loa Buah;5165
62875;Karang Asam Ulu;5165
62876;Lok Bahu;5165
62877;Teluk Lerong Ulu;5165
62878;Karang Asam Ilir;5165
62879;Karang Anyar;5165
62880;Sungai Kapih;5166
62881;Sambutan;5166
62882;Makroman;5166
62883;Sindang Sari;5166
62884;Pulau Atas;5166
62885;Temindung Permai;5167
62886;Sungai Pinang Dalam;5167
62887;Gunung Lingai;5167
62888;Mugirejo;5167
62889;Bandara;5167
62890;Karang Mumus;5168
62891;Pelabuhan;5168
62892;Pasar Pagi;5168
62893;Bugis;5168
62894;Sungai Pinang Luar;5168
62895;Simpang Tiga;5169
62896;Tani Aman;5169
62897;Sengkotek;5169
62898;Harapan Baru;5169
62899;Rapak Dalam;5169
62900;Bontang Kuala;5170
62901;Bontang Baru;5170
62902;Lok Tuan;5170
62903;Guntung;5170
62904;Gunung Elai ;5170
62905;Api-api;5170
62906;Tanjung Laut;5171
62907;Berbas Tengah ;5171
62908;Berbas Pantai;5171
62909;Satimpo;5171
62910;Bontang Lestari;5171
62911;Tanjung Laut Indah;5171
62912;Belimbing;5172
62913;Gunung Telihan;5172
62914;Kanaan;5172
62915;Tanjung Palas Hulu;5173
62916;Tanjung Palas Tengah;5173
62917;Tanjung Palas Hilir;5173
62918;Karang Anyar;5173
62919;Gunung Putih;5173
62920;Pejalin;5173
62921;Antutan;5173
62922;Teras Baru;5173
62923;Teras Nawang;5173
62924;Long Beluah;5174
62925;Long Sam;5174
62926;Mara I;5174
62927;Mara Hilir;5174
62928;Long Pari;5174
62929;Karang Agung;5175
62930;Pimping;5175
62931;Panca Agung;5175
62932;Ruhui Rahayu;5175
62933;Ardi Mulyo;5175
62934;Kelubir;5175
62935;Tanah Kuning;5176
62936;Mangkupadi;5176
62937;Sajau;5176
62938;Wonomulyo;5176
62939;Tanjung Agung;5176
62940;Binai;5176
62941;Sajau Hilir;5176
62942;Pura Sajau;5176
62943;Tanjung Selor Hulu;5177
62944;Tanjung Selor Hilir;5177
62945;Tanjung Selor Timur;5177
62946;Jelarai Selor;5177
62947;Gunung Seriang;5177
62948;Bumi Rahayu;5177
62949;Gunung Sari;5177
62950;Apung;5177
62951;Tengkapak;5177
62952;Salimbatu;5178
62953;Silva Rahayu;5178
62954;Tanjung Buka;5178
62955;Lepak Aru;5179
62956;Long Lasan;5179
62957;Long Peso;5179
62958;Long Bia;5179
62959;Muara Pangean;5179
62960;Long Lian;5179
62961;Long Pelaah;5179
62962;Long Lejuh;5179
62963;Long Pelban;5179
62964;Long Buang;5179
62965;Long Tungu;5180
62966;Long Bang;5180
62967;Long Telenjau;5180
62968;Naha Aya;5180
62969;Long Lembu;5180
62970;Long Bang Hulu;5180
62971;Sekatak Buji;5181
62972;Paru Abang;5181
62973;Bunau;5181
62974;Ujang;5181
62975;Tenggiling;5181
62976;Kelembunan;5181
62977;Turung;5181
62978;Terindak;5181
62979;Kelising;5181
62980;Ambalat;5181
62981;Keriting;5181
62982;Kendari;5181
62983;Bambang;5181
62984;Maritam;5181
62985;Pentian;5181
62986;Punan Dulau;5181
62987;Kelincauan;5181
62988;Bekiliu;5181
62989;Sekatak Bengara;5181
62990;Pungit;5181
62991;Anjar Arip;5181
62992;Liagu;5181
62993;Bunyu Barat;5182
62994;Bunyu Selatan;5182
62995;Bunyu Timur;5182
62996;Long Gafid;5183
62997;Long Bisai;5183
62998;Temalang;5183
62999;Long Liku;5183
63000;Pulau Sapi;5183
63001;Paking;5183
63002;Lidung Kemenci;5183
63003;Mentarang Baru;5183
63004;Harapan Maju;5183
63005;Batu Lidung;5184
63006;Malinau Kota;5184
63007;Pelita Kanaan;5184
63008;Malinau Hulu;5184
63009;Malinau Hilir;5184
63010;Tanjung Keranjang;5184
63011;Long Pujungan;5185
63012;Long Ketaman;5185
63013;Long Pua;5185
63014;Long Lame;5185
63015;Long Jelet;5185
63016;Long Aran;5185
63017;Long Peliran;5185
63018;Long Bena;5185
63019;Long Belaka Pitau;5185
63020;Data Dian;5186
63021;Long Pipa;5186
63022;Long Sule;5186
63023;Sungai Anai;5186
63024;Long Metun;5186
63025;Long Nawang;5187
63026;Nawang Baru;5187
63027;Long Temuyat;5187
63028;Long Betaoh;5187
63029;Long Payau;5187
63030;Bila Bekayuk;5188
63031;Long Loreh;5188
63032;Langap;5188
63033;Laban Nyarit;5188
63034;Nunuk Tanah Kibang;5188
63035;Pelencau;5188
63036;Paya Seturan;5188
63037;Punan Rian;5188
63038;Sengayan;5188
63039;Kaliamok;5189
63040;Luso;5189
63041;Malinau Seberang;5189
63042;Putat;5189
63043;Salap;5189
63044;Seruyung;5189
63045;Respen Tubu;5189
63046;Belayan;5189
63047;Sembuak Warod;5189
63048;Lubak Manis;5189
63049;Kelapis;5189
63050;Semengaris;5189
63051;Long Bila;5190
63052;Long Kenipe;5190
63053;Punan Bengalun;5190
63054;Sesua;5190
63055;Sentaban;5190
63056;Tanjung Lapang;5190
63057;Taras;5190
63058;Kuala Lapang;5190
63059;Sempayang;5190
63060;Dumu Mahak;5191
63061;Long Lebusan;5191
63062;Mahak Baru;5191
63063;Long Top;5191
63064;Agung Baru;5191
63065;Data Baru;5191
63066;Long Ampung;5192
63067;Long Uro;5192
63068;Lidung Payau;5192
63069;Sungai Barang;5192
63070;Metulang;5192
63071;Long Uli;5193
63072;Long Alango;5193
63073;Long Berini;5193
63074;Long Tebulo;5193
63075;Apau Ping;5193
63076;Long Kemuat;5193
63077;Lung Fala;5194
63078;Lung Kebinu;5194
63079;Lung Mekatif;5194
63080;Lung Simau;5194
63081;Lung Berang;5194
63082;Lung Sulit;5194
63083;Lung Semamu;5194
63084;Setulang;5195
63085;Setarap;5195
63086;Punan Setarap;5195
63087;Batu Kajang;5195
63088;Gong Solok;5195
63089;Punan Gong Solok;5195
63090;Long Adiu;5195
63091;Punan Long Adiu;5195
63092;Long Lake;5196
63093;Punan Mirau;5196
63094;Long Rat;5196
63095;Halanga;5196
63096;Metut;5196
63097;Long Jalan;5196
63098;Nahakramo;5196
63099;Tanjung Nanga;5196
63100;Long Nyau;5197
63101;Long Titi;5197
63102;Long Ranau;5197
63103;Rian Tubu;5197
63104;Long Pada;5197
63105;Tanjungkarang;5198
63106;Balansiku;5198
63107;Sungai Manurung;5198
63108;Padaidi;5198
63109;Nunukan Timur;5199
63110;Nunukan Barat;5199
63111;Nunukan Utara;5199
63112;Nunukan Tengah;5199
63113;Binusan;5199
63114;Tagul;5200
63115;Lubakan;5200
63116;Atap;5200
63117;Manuk Bungkul;5200
63118;Tujung;5200
63119;Pagar;5200
63120;Labuk;5200
63121;Butas Bagu;5200
63122;Pelaju;5200
63123;Tepian;5200
63124;Deralon;5201
63125;Liang;5201
63126;Dabulon;5201
63127;Taluan;5201
63128;Podong;5201
63129;Patal I;5201
63130;Siawang;5201
63131;Sapuyan;5201
63132;Nainsid;5201
63133;Sasibu;5201
63134;Saludan;5201
63135;Semalat;5201
63136;Libang;5201
63137;Sedongon;5201
63138;Tanjung Hilir;5201
63139;Sumalumung;5201
63140;Lintong;5201
63141;Pulu Bulawan;5201
63142;Tanjung Hulu;5201
63143;Patal II;5201
63144;Pa'loo;5201
63145;Sangkub;5201
63146;Tubus;5201
63147;Likos;5201
63148;Bulan-Bulan;5201
63149;Kalampising;5201
63150;Pa'lemumut;5201
63151;Mansalong;5201
63152;Pa' Padi;5202
63153;Cinglat;5202
63154;Liang Butan;5202
63155;Pa' Rupai;5202
63156;Ba Sikor;5202
63157;Pa' Nado;5202
63158;Buduk Kinangan;5202
63159;Liang Tuer;5202
63160;Buduk Tumu;5202
63161;Long Berayang;5202
63162;Pa' Api;5202
63163;Pa' Sire;5202
63164;Wa' Yanud;5202
63165;Long Nawang;5202
63166;Long Katung;5202
63167;Long Bawan;5202
63168;Long Matung;5202
63169;Long Rupan;5202
63170;Liang Biadung;5202
63171;Wa' Laya;5202
63172;Pa' Matung;5202
63173;Pa' Terutun;5202
63174;Pa' Putuk;5202
63175;Pembeliangan;5203
63176;Apas;5203
63177;Kunyit;5203
63178;Tetaban;5203
63179;Kekayap;5203
63180;Bebanas;5203
63181;Lulu;5203
63182;Sujau;5203
63183;Melasu Baru;5203
63184;Harapan;5203
63185;Long Pasia;5204
63186;Liang Lunuk;5204
63187;Pa' Ibang;5204
63188;Pa' Amai;5204
63189;Pa' Kaber;5204
63190;Pa' Tera;5204
63191;Pa' Sing;5204
63192;Pa' Dalan;5204
63193;Long Birar;5204
63194;Pa' Upan;5204
63195;Long Budung;5204
63196;Long Pupung;5204
63197;Pa' Urang;5204
63198;Liang Bunyu;5205
63199;Binalawan;5205
63200;Setabu;5205
63201;Bambangan;5205
63202;Selisun;5206
63203;Nunukan Selatan;5206
63204;Mansapa;5206
63205;Tanjung Harapan;5206
63206;Sungai Nyamuk;5207
63207;Tanjung Harapan;5207
63208;Bukit Aru Indah;5207
63209;Tanjung Aru;5207
63210;Sungai Pancang;5208
63211;Lapri;5208
63212;Seberang;5208
63213;Sungai Limau;5209
